0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.3230088495575221,0.22160308615516505,0.2720105124835742,0.15002377555872565,0.2830332234339335,0.666756248320344,0.574404761904762,0.755457552370452,0.48304457278246704,0.3945373945373945,0.6563164610803914,0.9255568581477139,0.969483230171297,0.7759100752810146
0.18215339233038352,0.246892413201886,0.35611038107752957,0.24369947693770805,0.23002789753994418,0.5853265251276538,0.648809523809524,0.819404630650496,0.8178587294535761,0.8695838695838695,0.8569403090883313,0.9999999999999999,0.7715560673672089,0.5204702485304734
0.06268436578171092,0.07072438919845693,0.19973718791064388,0.034950071326676185,0.03499873193000253,0.07148615963450686,0.28814935064935066,0.26923925027563395,0.07744706056567452,0.1645931645931646,0.08393591379554799,0.25732708089097306,0.0,0.20501185933793956
0.5508849557522125,0.2828975567938277,0.1530880420499343,0.07988587731811699,0.13264012173471973,0.14700349368449342,0.3181818181818182,0.5318632855567805,0.5166592625499777,0.6214786214786214,0.5477101942435844,0.5445486518171161,0.5861522959550886,0.39826750541404554
0.19985250737463128,0.19159879982854697,0.08607095926412614,0.02757964812173086,0.0803956378392087,0.23864552539639886,0.31601731601731603,0.39206174200661514,0.30060713756848806,0.41841841841841837,0.38267403941585143,0.5882180539273153,0.8865697423348209,0.817263071052903
0.2227138643067847,0.40720102871838837,0.42904073587385017,0.3209700427960058,0.40755769718488455,0.432141897339425,0.18885281385281386,0.29680264608599777,0.29734932622538135,0.48620048620048617,0.21225010633772864,0.06184056271981243,0.047358572045487254,0.35877075384139423
0.37168141592920356,0.2323189027003858,0.2716819973718791,0.062054208273894434,0.2766928734466142,0.22037086804622413,0.2689393939393939,0.12304299889746416,0.20583444395083667,0.3896753896753896,0.3563022827165745,0.4176436107854631,0.3559809989923708,0.36382386305042796
0.15339233038348085,0.15816545220745823,0.1540735873850197,0.09914407988587733,0.14709611970580772,0.13141628594463853,0.19480519480519484,0.009481808158765157,0.09018214127054643,0.19648219648219645,0.12292641429179074,0.2077960140679953,0.5252627033251763,0.3428895534701454
0.10988200589970502,0.07158165452207459,0.10906701708278581,0.0028530670470756064,0.030433679939132638,0.152915882827197,0.2767857142857143,0.14156560088202863,0.13134903006071375,0.019734019734019736,0.07259322274209556,0.1201641266119578,0.15575068374838058,0.06362792616273073
0.017699115044247787,0.0244320617231033,0.0450065703022339,0.06609605325725156,0.06162820187674358,0.04891158290782048,0.09821428571428574,0.047850055126791614,0.03672441877683993,0.048477048477048465,0.028782078548135547,0.11137162954279015,0.178494314092414,0.09497782819428689
0.07964601769911504,0.12987569652807546,0.050591327201051244,0.060627674750356644,0.07380167385239664,0.0,0.040313852813852816,0.1155457552370452,0.1550422034651266,0.10324610324610324,0.03672196228555225,0.08953692848769051,0.2651504246437312,0.23553676394761264
0.04719764011799411,0.034290612944706395,0.013140604467805517,0.04564907275320971,0.07025107785949783,0.11932276269819943,0.13392857142857145,0.1991179713340683,0.13830889974826005,0.16116116116116114,0.11456117963986959,0.14346424384525205,0.24327047646466102,0.32071774775703826
0.05530973451327434,0.02400342906129447,0.07818659658344283,0.10247265810746553,0.2865838194268323,0.39962375705455533,0.3676948051948052,0.20551267916207272,0.1303124537242707,0.2548262548262548,0.2278463065362257,0.33865767878077374,0.5598099899237081,0.27998350005156236
0.0803834808259587,0.18302614659237035,0.19349540078843627,0.09296243461721353,0.13441541973116913,0.0679924751410911,0.13474025974025977,0.06350606394707826,0.14467644010069597,0.28700128700128696,0.19154969516517797,0.24399179366940213,0.4090974521376134,0.1800556873259771
0.2087020648967552,0.26103729104157736,0.2086070959264126,0.20518307180218737,0.392594471214811,0.5890889545821015,0.5798160173160174,0.4361631753031973,0.20494594994817117,0.10567710567710566,0.3100808166737558,0.49956037514654167,0.37325464229163674,0.26327730225843043
0.24852507374631275,0.04714959279897128,0.057818659658344276,0.09771754636233952,0.16992137966015722,0.29105079279763507,0.44642857142857145,0.3276736493936052,0.20598252628461428,0.40025740025740025,0.28909683822486887,0.293229777256741,0.32906290485101486,0.13272146024543674
0.13053097345132744,0.25760822974710673,0.11925098554533509,0.17023300047551118,0.33502409332995176,0.19000268744961032,0.14475108225108227,0.03616317530319735,0.14245520509403226,0.15343915343915343,0.13441088898341133,0.2000293083235639,0.4802072837195912,0.433742394555017
0.18805309734513276,0.03686240891555937,0.042706964520367936,0.052306229196386125,0.08749682982500634,0.17602794947594733,0.26866883116883117,0.23880926130099225,0.10647119798608026,0.20120120120120116,0.1965121225010634,0.1661781946072685,0.1694256513602994,0.1105496545323296
0.08185840707964602,0.061294470638662675,0.20565045992115638,0.3980028530670471,0.6335277707329444,0.6603063692555765,0.7884199134199136,0.8941565600882027,0.7267880941803643,0.8304018304018302,0.7859067063660855,0.759525205158265,0.7611918813876495,0.519851500464061
0.3377581120943953,0.21560222888984143,0.2641261498028909,0.28388017118402287,0.43520162312959665,0.7976350443429185,0.8049242424242425,0.5087100330760749,0.5560491633348141,0.5213785213785214,0.3873528994754005,0.39170574443141853,0.30473585720454877,0.11735588326286481
